MATRICULA;NOME;REPROVACOES_DE;REPROVACOES_EM;REPROVACOES_MF;REPROVACOES_GO;NOTA_DE;NOTA_EM;NOTA_MF;NOTA_GO;INGLES;H_AULA_PRES;TAREFAS_ONLINE;FALTAS;PERFIL
604533;Leonardo de Antunes Nenen Gisre;0;0;0;0;6.9;7.6;5.9;6.5;1.0;5;2;6;EXATAS
319707;Gabrielle dos Santos de Oliveira;0;0;0;0;7.0;6.5;6.0;6.1;1.0;3;0;8;DIFICULDADE
215787;Dina de Britto Inshi;0;0;0;0;7.5;7.9;9.2;7.7;0.0;24;7;2;MUITO BOM
599631;QuÃ©sia BÃ¡rbara de Diniz;0;0;0;0;6.8;8.0;6.0;;0.0;2;4;4;EXATAS
130357;Luke Juan de Viana Efas Imruz;0;0;0;0;6.4;6.0;5.8;5.3;;2;5;3;DIFICULDADE
655273;JÃºlia da Silva;0;0;0;0;5.6;5.0;4.5;;1.0;2;2;6;DIFICULDADE
913379;MÃ¡rcia Karin Tadiman Vazeu;0;0;0;0;6.2;6.7;5.9;;;6;5;2;DIFICULDADE
790975;Suely MarilÃºcia Schneider;1;3;1;1;0.0;0.0;0.0;0.0;1.0;3;2;4;DIFICULDADE
761391;Valdirene Carolina da Lira;0;0;0;0;5.8;4.3;5.8;5.6;0.0;2;2;6;DIFICULDADE
470381;Ademar Bento da Cunha;0;0;0;0;7.0;7.9;7.7;6.5;1.0;12;5;3;MUITO BOM
336784;SÃ©rgio Avaer;0;0;0;0;6.6;4.7;5.4;;0.0;3;0;3;DIFICULDADE
977073;Luiza de MendonÃ§a Naluman do MaranhÃ£o;1;1;1;3;0.0;0.0;0.0;0.0;0.0;2;5;5;DIFICULDADE
146934;Meire Ana VameÃ£o de Pimentel;0;0;0;0;5.9;6.0;4.9;5.6;1.0;3;4;4;DIFICULDADE
734908;Caio Cipoi Pitezoze;0;0;0;0;5.7;5.5;5.2;4.8;1.0;7;2;6;DIFICULDADE
779593;Suely de Munhoz;0;0;0;0;6.9;6.2;5.9;6.3;0.0;2;0;3;DIFICULDADE
749793;Pablo da NÃ³brega de Medeiros;0;0;0;0;5.1;5.3;6.6;6.0;1.0;3;5;3;DIFICULDADE
575168;Uribe da Silva de FranÃ§a;0;0;0;0;6.1;5.3;5.5;6.0;1.0;2;1;7;DIFICULDADE
870945;Zeca Ipus;1;1;1;1;0.0;0.0;0.0;0.0;1.0;5;3;2;DIFICULDADE
655491;Jonas Eliel Cibyson Pefresman JÃºnior;0;0;0;0;6.8;4.9;5.4;4.7;0.0;9;2;3;DIFICULDADE
151006;Suzana RaÃ­ssa Rungoson Igreja;0;0;0;0;5.6;5.5;4.9;;0.0;2;2;6;DIFICULDADE
644596;Eunice Jandira de Camargo;0;0;0;0;6.4;4.8;5.3;;1.0;8;5;8;DIFICULDADE
492078;Luzinete Denise das Neves Giko Garuruzu;3;1;1;1;0.0;0.0;0.0;0.0;1.0;5;5;3;DIFICULDADE
857889;Fabiana Isabela da Silva;0;0;0;0;4.8;5.6;5.2;5.6;1.0;2;1;4;DIFICULDADE
769101;Severino Duque Cefrauan;0;0;0;0;6.6;5.3;6.1;5.5;1.0;2;2;7;DIFICULDADE
617945;JoÃ£o Chico Fontes Nopuparo de Castro;0;0;0;0;6.4;6.7;5.5;;;3;4;3;DIFICULDADE
106303;Marlene Mezopagu Gomes Jipoa;0;0;0;0;7.0;7.3;6.4;7.3;1.0;4;5;4;EXATAS
758417;Lilian Simone do Amaral Parnpoer de Souza;0;0;0;0;4.6;5.7;5.7;5.2;0.0;8;2;4;DIFICULDADE
118492;Carlos de Torquato;0;0;0;0;5.8;5.3;6.1;5.3;1.0;3;5;4;DIFICULDADE
875299;Mayara dos Santos;0;0;0;0;6.5;5.6;6.1;6.3;1.0;5;2;3;DIFICULDADE
166848;Ana de SÃ£o Pedro;0;0;0;0;5.3;5.2;5.7;6.0;;3;2;6;DIFICULDADE
921037;SÃ­lvia Gomes de Oliveira;0;0;0;0;6.9;7.7;6.8;6.3;0.0;13;5;3;EXATAS
333182;SebastiÃ£o de Pereira do MaranhÃ£o;0;0;0;0;6.2;4.3;5.9;6.0;;4;3;4;DIFICULDADE
534449;Selma Obaov;0;0;0;0;4.5;4.4;5.0;5.2;1.0;2;2;3;DIFICULDADE
258471;Bartolomeu Gustavo Schneider da Silva;0;0;0;0;5.4;6.3;4.6;;1.0;6;2;6;DIFICULDADE
589367;Elaine da Silva de Oliveira;0;0;0;0;7.7;8.1;6.0;6.7;1.0;3;2;6;EXATAS
538323;Aparecida da Silva;0;0;0;0;4.7;5.6;5.0;5.3;1.0;1;4;3;DIFICULDADE
290040;Elisete de Leite;0;0;0;0;6.1;5.7;5.1;;;3;4;3;DIFICULDADE
365543;Milene Rosatto de Silveira;0;0;0;0;5.8;5.8;4.9;5.2;0.0;4;4;3;DIFICULDADE
561819;Xavier Marco da Gama de Miranda Evupuceson;0;0;0;0;6.0;6.4;6.3;5.1;1.0;3;1;7;DIFICULDADE
228678;Joelma Okriklai de Madureira;0;0;0;0;6.7;6.5;5.2;5.8;0.0;5;3;4;DIFICULDADE
380916;Hilton Onorn Bapeji;1;1;1;1;0.0;0.0;0.0;0.0;1.0;5;5;3;DIFICULDADE
518375;Jorge Vaz;0;0;1;3;4.7;4.9;0.0;0.0;;8;4;5;DIFICULDADE
622818;Luzia Ivete de Jesus;0;0;0;0;7.6;8.2;7.4;7.0;;17;6;2;MUITO BOM
576613;Nathan Edson de Salgado Neto;0;0;0;0;6.9;7.4;8.2;6.7;0.0;2;5;3;MUITO BOM
231620;JÃ©ssica Xilena da Silva de Macedo;0;0;0;0;6.1;6.1;8.0;6.8;;5;4;6;HUMANAS
734292;TÃºlio Gustavo Esiz Valente Zunode;0;0;0;0;6.0;5.8;6.3;5.2;1.0;2;0;4;DIFICULDADE
896216;Zara Jangada da EncarnaÃ§Ã£o do MaranhÃ£o;0;0;0;0;6.9;6.9;4.8;6.3;1.0;2;0;5;DIFICULDADE
621893;Leila Grui;0;0;0;0;7.0;6.3;5.9;5.6;;25;0;8;DIFICULDADE
379873;Rebeca de Pereira Chitabe Fortes;0;0;0;0;6.4;4.9;5.0;5.1;1.0;2;0;3;DIFICULDADE
713598;Romildo Wiyz;0;0;0;0;6.5;5.5;6.4;5.3;1.0;3;1;6;DIFICULDADE
466925;FlÃ¡vio Jangada;0;0;0;0;5.5;4.7;5.1;4.8;;0;3;5;DIFICULDADE
816807;Janete de Barbosa da GraÃ§a;0;0;3;3;6.3;5.2;0.0;;1.0;2;0;3;DIFICULDADE
595394;Iago Adazson;0;0;0;0;6.2;6.5;5.0;5.0;;0;4;3;DIFICULDADE
515519;Josiane ValÃ©ria Cinwo de Jesus;0;0;0;0;6.0;4.7;5.7;;1.0;9;4;4;DIFICULDADE
602457;Viviane Teresa Avynman;0;0;0;0;6.0;5.6;6.4;5.3;0.0;1;3;3;DIFICULDADE
108040;Luiza Josilda Annuson;0;0;0;0;7.3;6.1;6.1;5.1;1.0;5;4;3;DIFICULDADE
296966;EulÃ¡lia Fragoso de Figueira;0;0;0;0;5.9;5.2;4.7;6.4;0.0;4;5;3;DIFICULDADE
947207;Cristina Sandra de Iglesias Kibo Brasil;0;0;0;0;6.6;5.5;5.4;5.2;0.0;12;6;2;DIFICULDADE
638829;Suellen Feli;0;0;0;0;6.3;4.8;5.2;;1.0;4;5;3;DIFICULDADE
186494;Alfredo do EspÃ­rito Santo;3;1;1;1;0.0;0.0;0.0;0.0;1.0;3;5;3;DIFICULDADE
704526;FelÃ­cia Ochurnan;0;0;0;0;6.4;5.5;4.8;;0.0;9;4;3;DIFICULDADE
877068;Celso OtÃ¡vio Himimu de Bezerra;0;0;0;0;6.5;6.9;6.2;;1.0;5;3;2;DIFICULDADE
822952;JoÃ£o Sanches Guerra do ParanÃ¡;0;0;1;1;6.6;6.4;0.0;0.0;1.0;5;2;4;DIFICULDADE
228798;Nicolau Ozom;0;0;0;0;5.7;4.7;4.6;6.0;;5;0;4;DIFICULDADE
475729;Omar Gabriel de Pereira da Lira;0;0;0;0;7.4;7.6;8.4;5.6;0.0;15;5;3;MUITO BOM
493713;Heron Altair Buarque;1;1;3;1;0.0;0.0;0.0;0.0;;5;2;7;DIFICULDADE
221104;BarnabÃ© Orlando de Lima dos Santos IahacrarnÃ£o;0;0;0;0;5.7;5.6;7.2;4.6;0.0;3;0;4;DIFICULDADE
357806;Demilson Murilo Nozadrysvic;0;0;0;0;6.7;6.4;7.5;6.0;0.0;9;5;4;DIFICULDADE
643098;CÃ©lia de Souza;3;1;1;1;0.0;0.0;0.0;0.0;;5;5;6;DIFICULDADE
911599;Manuela Graziele de Abreu da Gama;0;0;0;0;7.5;6.7;6.0;6.7;0.0;3;2;7;EXATAS
264663;Otto Fagner Dychernquoson;1;1;1;1;0.0;0.0;0.0;0.0;1.0;15;5;2;DIFICULDADE
275717;Wanda Arlete dos Santos;1;1;1;1;0.0;0.0;0.0;0.0;0.0;2;5;3;DIFICULDADE
386053;VinÃ­cius Clozybeman;0;0;0;0;6.0;6.2;5.3;;1.0;3;0;4;DIFICULDADE
455729;Miguel Hugo Asornevez de Aguiar;0;0;1;1;5.6;4.7;0.0;0.0;;5;3;5;DIFICULDADE
801532;Baltazar Hildebrando de Pereira JÃºnior;0;0;0;0;6.5;6.3;7.1;5.6;0.0;3;0;6;DIFICULDADE
327343;EmÃ­lio de Barbosa BiniÃ£;1;1;1;1;0.0;0.0;0.0;0.0;1.0;3;5;5;DIFICULDADE
201898;Velma Guedes;0;0;0;0;6.7;7.0;7.8;7.1;1.0;3;5;3;HUMANAS
862769;Albino Mercado;0;0;0;0;6.5;7.2;6.0;6.6;1.0;9;5;3;DIFICULDADE
692692;Rita Daiane de Borges;0;0;0;0;6.9;6.9;6.5;;1.0;2;2;6;DIFICULDADE
724925;Soraya Charlene Trevisan da NÃ³brega Nimi;0;0;0;0;6.8;7.1;6.4;5.4;0.0;6;4;2;DIFICULDADE
556800;Marcos Ciro da Silva de GonÃ§alves Ribeiro JÃºnior;0;0;0;0;5.9;6.6;6.5;6.4;1.0;15;6;2;DIFICULDADE
687987;Shirley Rarepeku da Silva;0;0;0;0;6.1;6.6;5.4;4.9;1.0;4;2;6;DIFICULDADE
696600;Anne Marcielle Zeune;0;0;0;0;6.3;5.8;6.7;5.2;1.0;4;2;6;DIFICULDADE
132957;Thiago Otaviano Weber de Barros JÃºnior;0;0;0;0;7.6;7.5;6.3;6.5;1.0;7;5;4;EXATAS
461841;Saulo CÃ¢mara Maciel;1;1;1;3;0.0;0.0;0.0;0.0;1.0;2;1;7;DIFICULDADE
238898;Suzy Guerra;0;0;0;0;7.3;6.9;7.7;6.6;0.0;5;4;1;MUITO BOM
402569;Eleriane de Bueno Rylevuzma;0;0;0;0;5.6;5.4;5.3;4.7;1.0;1;1;6;DIFICULDADE
540585;Bartolomeu Caio da Silva Valente de Melo;0;0;0;0;6.8;7.0;7.6;;1.0;4;4;3;DIFICULDADE
534270;Altair Jonathas Eari;0;0;0;0;7.1;7.2;6.3;;0.0;4;3;5;EXATAS
297527;RaÃ­ssa Kiara de Paranhos;0;0;0;0;6.4;6.6;5.4;6.7;1.0;10;7;4;DIFICULDADE
773923;Gustavo Nein;0;0;0;0;7.1;7.2;7.4;6.4;0.0;8;4;2;EXATAS
461128;Sara Marta de Leite;0;0;0;0;6.2;6.8;5.8;6.2;1.0;1;4;3;DIFICULDADE
132848;Rivaldo Yzpe;0;0;0;0;7.0;7.0;6.3;;1.0;5;2;3;EXATAS
456839;Otaviano de Britto Fogrupa;0;0;1;1;6.5;4.2;0.0;0.0;1.0;2;2;6;DIFICULDADE
471230;QuitÃ©ria Rosa Ribeiro;1;1;1;1;0.0;0.0;0.0;;1.0;4;1;7;DIFICULDADE
236939;Max Camilo de Siqueira TristÃ£o Bikaku;1;1;3;1;0.0;0.0;0.0;0.0;1.0;4;2;5;DIFICULDADE
288535;Danilo Luan de Fernandes Schneider;0;0;0;0;7.7;8.1;9.8;7.4;0.0;18;6;2;MUITO BOM
887561;Carlos Innory JÃºnior;1;1;1;3;0.0;0.0;0.0;0.0;1.0;7;1;7;DIFICULDADE
985863;HÃ©lio de Lemes Freire;0;0;0;0;5.5;4.7;5.5;;0.0;3;5;3;DIFICULDADE
986902;Pedro Gilberto Uean;0;0;0;0;6.4;5.5;5.1;5.1;1.0;4;0;4;DIFICULDADE
136982;Zuleide Ivanete da Silva;1;1;1;1;0.0;0.0;0.0;0.0;1.0;6;3;3;DIFICULDADE
576763;Luan Robert de Trindade AonnilÃ£o;0;0;0;0;7.3;7.2;5.4;;1.0;5;1;6;EXATAS
921513;Paulo Max Hezou Blebueanson;0;0;0;0;6.4;6.4;6.4;5.6;1.0;2;2;6;DIFICULDADE
456051;Marcela TÃ¡bata de Soares OaoÃ£;0;0;0;0;6.8;6.6;5.9;;1.0;5;6;3;DIFICULDADE
940071;CÃ­ntia Josiane Preto;0;0;0;0;7.0;6.8;5.7;6.3;;4;7;5;DIFICULDADE
443719;Edilene de Holanda Oadois Tsunuube;1;1;1;1;0.0;0.0;0.0;;0.0;4;2;4;DIFICULDADE
614129;Rosilda de Espanha ErnuÃ£;0;0;0;0;6.2;6.4;5.1;6.1;1.0;1;1;7;DIFICULDADE
583649;DÃ©cio Miguel do Amazonas Naernaman Nyfoman;0;0;0;0;4.5;6.0;4.9;5.3;1.0;2;1;3;DIFICULDADE
646427;Jeniffer Maria Mita;0;0;0;0;7.1;7.0;6.0;6.5;;14;6;2;EXATAS
767498;Heron do PiauÃ­ Ylci;0;0;0;0;7.2;7.3;5.5;5.9;1.0;4;2;4;EXATAS
892813;Jeniffer Yolanda de Oliveira Pires;0;0;0;0;7.1;7.2;6.2;6.4;;17;5;3;EXATAS
417029;Martin de Vieira JÃºnior;0;0;0;0;5.9;7.0;6.0;6.1;1.0;4;0;4;DIFICULDADE
517718;Velma Sasrryil do Vale Gomes;0;0;0;0;6.4;5.2;6.7;;1.0;3;5;3;DIFICULDADE
948727;Marco Guilherme Barroso JÃºnior;0;0;0;0;5.1;5.5;5.0;5.1;0.0;2;4;8;DIFICULDADE
494458;Jonathas Osvaldo de Souza Rossi;0;0;0;0;6.8;5.0;5.2;5.2;1.0;11;3;3;DIFICULDADE
274247;Jean Thiago Bokupa Jida Pakumo;0;0;0;0;5.4;4.1;5.3;4.7;1.0;2;3;3;DIFICULDADE
154516;Ariel da Silva Onli;0;0;1;1;5.4;5.8;0.0;0.0;0.0;5;5;3;DIFICULDADE
294793;JÃºlio Tiago Oclilson de Souza JÃºnior;0;0;0;0;4.2;6.5;6.2;5.0;;6;5;3;DIFICULDADE
625544;Ali Lucas Frias;0;0;0;0;6.0;5.8;4.8;5.7;1.0;4;4;4;DIFICULDADE
565284;MaÃ­ra Oazchian;0;0;0;0;6.5;5.6;6.5;4.6;1.0;3;6;2;DIFICULDADE
999072;Eliel Severino do EspÃ­rito Santo;0;0;0;0;5.9;5.0;6.1;5.2;0.0;3;4;1;DIFICULDADE
992515;Marcela Zuru;0;0;0;0;5.6;5.7;5.0;4.9;0.0;4;1;7;DIFICULDADE
166582;Mara Ana Dosizbison Pires;0;0;0;0;6.8;6.3;6.2;6.2;0.0;6;0;3;DIFICULDADE
413525;Nelson de Machado;1;1;1;1;0.0;0.0;0.0;;1.0;3;5;3;DIFICULDADE
152223;Diana de Ramos dos Pinhais;0;0;0;0;6.8;7.3;7.0;;0.0;4;4;4;EXATAS
630811;Yuri Altino Seixas de Castro;0;0;0;0;5.8;5.1;5.6;5.9;;3;2;6;DIFICULDADE
345609;Edson Bartolomeu Penedo Geonivic;1;3;3;1;0.0;0.0;0.0;0.0;1.0;2;5;1;DIFICULDADE
163427;Luzimara Borba de AlcÃ¢ntara;0;0;0;0;4.8;5.0;5.0;5.1;1.0;4;2;6;DIFICULDADE
773422;Wanda TÃ¡bata de Souza Geas;0;0;0;0;6.2;6.6;6.5;5.9;1.0;4;2;6;DIFICULDADE
551028;Anna Nayara Aemuvic Mercado;0;0;0;0;7.0;7.9;8.5;7.8;0.0;3;0;3;MUITO BOM
384630;Celso de Sampaio;0;0;1;1;5.3;5.3;0.0;;1.0;0;1;6;DIFICULDADE
634350;Abigail Doiov;0;0;0;0;7.3;7.5;7.2;;1.0;10;0;2;EXATAS
287317;Joelma de Souza NegrÃ£o;0;0;0;0;5.0;5.1;5.8;5.1;1.0;3;2;4;DIFICULDADE
871462;Jaqueline Anna da Rocha Valente;0;0;0;0;6.0;5.1;6.0;6.3;1.0;4;2;6;DIFICULDADE
906164;Wesley de Lacerda Oppal;0;0;0;0;7.1;7.3;8.6;;0.0;2;0;3;MUITO BOM
627282;Ricardo de Paiva Remaov;0;0;0;0;6.4;6.5;5.7;6.1;1.0;2;2;6;DIFICULDADE
773864;Marcela Telma de Palhares;0;0;0;0;6.3;6.7;7.1;6.8;0.0;7;0;5;DIFICULDADE
659500;FlÃ¡via Catarina de Linhares Rosa;0;0;0;0;6.0;4.9;5.0;6.4;1.0;2;2;3;DIFICULDADE
925412;Ivone Banhos da Silva;0;0;0;0;6.4;6.7;7.0;4.9;0.0;0;4;3;DIFICULDADE
779297;KauÃª Fred Imvite Kyimes Rosa;0;0;0;0;6.8;6.7;6.1;;1.0;11;4;3;DIFICULDADE
607891;Samila Inun de Souza Demian;0;0;0;0;6.0;5.9;6.4;5.6;1.0;3;4;3;DIFICULDADE
165561;Jair AloÃ­sio Penedo Sushira;0;0;0;0;5.3;5.4;4.5;5.3;1.0;2;2;4;DIFICULDADE
323978;Jesus Vain;0;0;0;0;6.1;4.4;4.8;5.2;0.0;5;0;3;DIFICULDADE
119620;Celso VinÃ­cius Yrnoloa JÃºnior;0;0;0;0;5.3;4.7;6.1;;0.0;3;0;4;DIFICULDADE
908022;Renato Mateus Valverde de AlcÃ¢ntara;0;0;0;0;6.2;6.0;6.8;6.1;0.0;11;2;3;DIFICULDADE
495203;Celina Vera do Vale;0;0;0;0;7.1;7.1;5.6;6.4;1.0;5;5;3;EXATAS
169042;Luke de Siqueira;0;0;0;0;5.6;5.4;5.8;;1.0;2;2;6;DIFICULDADE
863805;Francielle QuÃªnia da Silva d'Ãvila;0;0;0;0;6.1;5.2;5.9;4.8;1.0;4;2;6;DIFICULDADE
226112;Jean Ialzosum;1;3;1;1;0.0;0.0;0.0;;0.0;7;5;3;DIFICULDADE
390161;Lara Celeste Girnacez de Teixeira;0;0;0;0;5.9;6.1;4.9;;;3;4;4;DIFICULDADE
460807;Toninho de Freitas;1;1;1;3;0.0;0.0;0.0;0.0;1.0;7;2;6;DIFICULDADE
694213;VerÃ´nica Pepu;0;0;0;0;6.4;6.2;6.6;5.5;1.0;3;4;4;DIFICULDADE
191401;HÃ©rcules de Barbosa Neto;0;0;0;0;6.8;6.9;6.3;5.8;0.0;13;3;1;DIFICULDADE
660245;Rebeca Edilene de Rezende;1;1;1;1;0.0;0.0;0.0;0.0;0.0;4;3;4;DIFICULDADE
200894;Heron de Abreu;0;0;0;0;7.2;7.5;8.7;7.1;0.0;3;2;3;MUITO BOM
854467;Marlon Milton Mufrison;1;1;1;1;0.0;0.0;0.0;0.0;1.0;12;0;3;DIFICULDADE
827191;Roberto de MagalhÃ£es da Silva Mercado;0;0;0;0;5.8;5.6;5.0;5.0;1.0;7;0;2;DIFICULDADE
128827;LÃºcio Imem;0;0;0;0;5.6;5.6;5.1;4.6;0.0;5;0;5;DIFICULDADE
730251;Suzanne Gigi Benu de AlcÃ¢ntara;0;0;0;0;5.2;5.9;6.1;5.2;0.0;3;2;4;DIFICULDADE
455254;Aline EloÃ¡ Anyiman Gomes;0;0;0;0;6.2;6.0;5.6;5.4;1.0;5;1;7;DIFICULDADE
146250;Charles Arnaldo do Nascimento JÃºnior;0;0;0;0;5.3;5.1;5.6;4.7;0.0;2;2;6;DIFICULDADE
226874;Adrielle Ana Mineiro;0;0;0;0;6.2;6.3;6.6;;;13;0;3;DIFICULDADE
721887;AndrÃ© Mufutagu de Barbosa;0;0;0;0;7.5;8.1;8.3;7.8;0.0;12;4;2;MUITO BOM
423525;Karina de Oliveira;0;0;0;0;6.4;6.3;5.1;5.8;0.0;5;1;3;DIFICULDADE
484196;LÃ­via HeloÃ­sa de Figueira da Silva;0;0;0;0;7.1;6.9;7.3;6.5;0.0;4;5;3;EXATAS
867251;Lidiane Rangel;0;0;0;0;6.3;6.2;7.7;;;3;2;6;DIFICULDADE
969848;MÃ´nica Amona;0;0;0;0;7.3;7.6;5.8;6.0;1.0;3;4;4;EXATAS
124074;Elaine Denise de Munhoz;0;0;0;0;6.0;5.7;6.7;;0.0;4;4;3;DIFICULDADE
909272;Regina Gisele de Pereira Fortes da Silva;0;0;0;0;6.6;6.7;7.4;6.5;1.0;11;5;1;DIFICULDADE
759213;Fred Ãureo da Silva Vaz de Bezerra;1;1;1;3;0.0;0.0;0.0;0.0;;2;2;6;DIFICULDADE
609428;Laila Yolanda de SÃ¡ Ezfaraszuman Flai;0;0;0;0;7.3;7.5;9.0;7.7;1.0;2;5;2;MUITO BOM
730013;Alana Tatiane de Souza da Rocha;0;0;0;0;7.2;7.4;7.0;6.8;0.0;17;7;1;EXATAS
399329;Jandira de Pascoal;0;0;0;0;7.8;8.2;8.8;7.9;1.0;11;6;1;MUITO BOM
870946;InÃ¡cio Edu GÃ³is Burahira da Rocha;0;0;0;0;7.5;7.8;7.2;7.2;0.0;2;5;3;MUITO BOM
901180;Kim Hyphi;0;0;0;0;6.6;6.4;8.3;;;2;4;3;DIFICULDADE
244525;Luara de Moreira;0;0;0;0;6.7;6.4;6.1;5.6;1.0;4;5;3;DIFICULDADE
141946;Eduardo Jardel Guerra;0;0;0;0;7.1;7.0;7.5;6.9;1.0;12;5;3;MUITO BOM
411283;PatrÃ­cia Ayirn de Freitas;0;0;0;0;6.5;6.0;5.2;5.3;1.0;4;5;3;DIFICULDADE
477812;Cibele Marcielle de Paranhos Zuyakugu;0;0;0;0;7.7;6.7;8.8;6.3;;11;5;3;MUITO BOM
516347;Daiane Nomatsuto Rodrigues;0;0;0;0;6.9;6.9;6.4;;1.0;8;3;3;DIFICULDADE
868682;LÃ­via da Silva Yarezun;1;1;1;1;0.0;0.0;0.0;0.0;1.0;4;4;3;DIFICULDADE
381000;Suely Gilmara Gutierrez Cotre dos Santos;0;0;0;0;6.9;7.7;7.3;6.8;1.0;16;6;1;MUITO BOM
266472;Israel Ãlvaro de Figueira;1;1;1;1;0.0;0.0;0.0;0.0;0.0;16;5;4;DIFICULDADE
372094;DÃ©cio Benjamin Fodreonov Roez;0;0;1;1;6.4;4.8;0.0;0.0;0.0;14;0;3;DIFICULDADE
891908;Ãureo do MaranhÃ£o da Silva PinhÃ£o;3;1;1;1;0.0;0.0;0.0;;1.0;1;2;3;DIFICULDADE
830069;LÃ©ia d'Ãvila;0;0;0;0;8.0;8.5;9.1;8.0;;8;0;3;MUITO BOM
374289;Marlene Maciel;0;0;0;0;6.8;7.2;7.5;6.8;;13;5;2;MUITO BOM
874135;Domingos da Silva de Brito;1;1;3;3;0.0;0.0;0.0;;1.0;3;2;4;DIFICULDADE
774667;Vanda Valverde Rosatto Togazzarnov;0;0;0;0;6.1;5.5;5.3;6.0;1.0;0;3;4;DIFICULDADE
172765;Zenaide Duivic;0;0;0;0;6.9;6.5;7.1;6.3;1.0;5;4;3;DIFICULDADE
900409;Carolina Juliana Jine de Vieira;3;1;3;1;0.0;0.0;0.0;0.0;;8;4;3;DIFICULDADE
595050;Liane Zulmira Guedes;0;0;0;0;7.7;8.4;9.4;;;17;7;1;MUITO BOM
653114;Monique de Pascoal;3;1;1;3;0.0;0.0;0.0;;0.0;4;1;6;DIFICULDADE
722029;Isaiane Sefurame de Palhares;1;1;1;1;0.0;0.0;0.0;;1.0;11;0;8;DIFICULDADE
862469;Elano de Souza JÃºnior;0;0;0;0;7.5;7.7;9.6;8.2;0.0;13;6;3;MUITO BOM
688810;Willian de Palhares;0;0;0;0;5.9;6.3;7.6;6.6;0.0;4;0;3;HUMANAS
163374;LaÃ©rcio Saulo de AraÃºjo Marques;0;0;0;0;6.3;5.7;5.1;5.0;1.0;10;5;6;DIFICULDADE
364487;Hellen Mara Alou;0;0;0;0;7.0;6.8;5.8;5.5;0.0;3;6;3;DIFICULDADE
613537;Jaziel BÃ³ris de Freitas Sattum Kroyov;0;0;0;0;7.5;7.5;6.6;6.6;;4;4;3;EXATAS
591760;Paula Cleuza Oarernson;0;0;0;0;6.7;7.0;5.0;5.9;;4;0;1;DIFICULDADE
132499;Max Baremu;0;0;0;0;5.2;4.9;6.7;5.3;;4;1;5;DIFICULDADE
339600;Juliano de Monteiro;0;0;0;0;7.9;8.1;10.1;7.7;0.0;25;7;1;MUITO BOM
373261;Fabiano Chico Ornan;0;0;0;0;6.4;6.1;7.9;6.0;;5;5;3;DIFICULDADE
417124;Amanda da Silva Opazzouson Pernipramavic;1;1;1;1;0.0;0.0;0.0;0.0;1.0;2;2;6;DIFICULDADE
597813;Manuel de Morais Fyiarnman Pimenta;0;0;1;1;6.1;5.8;0.0;0.0;0.0;2;2;5;DIFICULDADE
590731;Yolanda dos Santos;3;1;1;1;0.0;0.0;0.0;0.0;1.0;10;3;5;DIFICULDADE
859147;Demilson de Pereira;0;0;0;0;5.9;4.5;5.4;5.2;1.0;0;2;4;DIFICULDADE
754849;Carla de Holanda;0;0;0;0;6.0;6.0;5.1;;0.0;4;2;6;DIFICULDADE
626416;OsÃ©as de Pereira dos Santos;0;0;0;0;7.1;7.1;7.1;6.7;0.0;5;3;3;EXATAS
318161;Jack de Espanha;0;0;0;0;6.5;4.3;4.8;;1.0;0;2;6;DIFICULDADE
788600;Fabiano Maciel;0;0;0;0;6.8;7.4;6.1;6.0;1.0;4;3;3;EXATAS
572366;Anakin da Silva de Malta;0;0;0;0;6.3;6.3;6.7;5.3;1.0;0;2;6;DIFICULDADE
264282;Ã‚ngela Suzy Frias de Iglesias do Prado;0;0;0;0;6.4;6.9;6.6;6.1;1.0;4;5;5;DIFICULDADE
476825;Jair Martinho de Oliveira Sanches;0;0;0;0;7.5;7.2;7.8;5.8;1.0;12;1;7;EXATAS
278392;Joaquim Ozirn de Leite;0;0;0;0;5.9;5.8;5.0;5.5;0.0;0;5;3;DIFICULDADE
961795;Vitor Jason de Lins dos Santos;0;0;0;0;4.6;5.1;5.9;4.6;1.0;3;5;3;DIFICULDADE
476205;FabrÃ­cio dos Santos Gomes da Serra Neto;0;0;0;0;4.7;5.5;5.4;5.0;0.0;3;5;3;DIFICULDADE
183807;SÃ¢mia Mayara Lopes;0;0;0;0;6.6;6.7;6.0;;1.0;4;5;5;DIFICULDADE
938147;CÃ¡ssia Muko Pasornpy;0;0;0;0;7.0;6.0;8.2;6.8;0.0;2;5;2;HUMANAS
456802;Jonas Gabriel da Silva Frias de Lisboa;3;1;1;1;0.0;0.0;0.0;0.0;1.0;7;5;3;DIFICULDADE
327488;Karina Dutra Fragoso de Rezende;1;1;1;1;0.0;0.0;0.0;0.0;1.0;0;2;6;DIFICULDADE
641354;Magali QuÃ©sia Tueson;0;0;0;0;6.4;7.0;6.2;6.5;1.0;3;2;4;DIFICULDADE
559337;Gilmar de GusmÃ£o Igli;3;1;1;1;0.0;0.0;0.0;0.0;1.0;4;2;6;DIFICULDADE
158635;Marlene de Cabral Ufem;1;1;3;1;0.0;0.0;0.0;0.0;1.0;4;3;5;DIFICULDADE
390814;Raquel CÃ¡ssia EmfriasÃ£o;0;0;0;0;6.5;6.7;5.8;5.8;1.0;4;0;3;DIFICULDADE
787819;JÃ¢nio Ayrton Arnyan;0;0;0;0;7.1;7.6;6.1;6.5;;16;5;3;EXATAS
